timestamp,open,high,low,close,volume,trade_count,vwap,symbol
2021-05-17 04:00:00+00:00,482.83,486.2,478.0,482.01,186563,7471,480.724959,ZBRA
2021-05-18 04:00:00+00:00,486.17,487.96,477.18,477.55,198294,7884,482.210253,ZBRA
2021-05-19 04:00:00+00:00,468.81,484.73,468.81,484.72,203447,8171,480.188428,ZBRA
2021-05-20 04:00:00+00:00,484.99,495.87,482.37,493.88,228826,9018,492.057872,ZBRA
2021-05-21 04:00:00+00:00,496.64,501.75,493.84,494.33,237922,7637,496.5294,ZBRA
2021-05-24 04:00:00+00:00,498.38,503.89,498.0,501.62,246759,8452,501.476294,ZBRA
2021-05-25 04:00:00+00:00,504.0,508.33,500.42,501.92,261488,7981,503.627864,ZBRA
2021-05-26 04:00:00+00:00,504.02,506.57,499.7,501.33,267697,7695,501.76936,ZBRA
2021-05-27 04:00:00+00:00,501.06,507.84,497.35,498.1,810266,10960,499.438446,ZBRA
2021-05-28 04:00:00+00:00,498.97,501.84,495.15,497.05,219558,8608,498.635555,ZBRA
2021-06-01 04:00:00+00:00,502.07,507.05,500.31,502.92,226631,7882,503.295703,ZBRA
2021-06-02 04:00:00+00:00,501.87,506.04,499.72,504.77,237248,8881,503.684127,ZBRA
2021-06-03 04:00:00+00:00,503.99,509.24,500.155,506.04,209748,8153,505.09549,ZBRA
2021-06-04 04:00:00+00:00,509.94,517.0,506.98,516.57,286504,10292,513.494498,ZBRA
2021-06-07 04:00:00+00:00,516.5,517.94,503.96,506.18,224970,8680,509.771662,ZBRA
2021-06-08 04:00:00+00:00,505.4,508.63,501.875,505.57,245671,7706,504.969818,ZBRA
2021-06-09 04:00:00+00:00,508.06,508.18,502.1731,505.35,206341,7790,505.70702,ZBRA
2021-06-10 04:00:00+00:00,506.67,511.6,505.8,508.63,149777,6720,508.694625,ZBRA
2021-06-11 04:00:00+00:00,511.02,511.475,505.81,508.48,157662,6034,508.055322,ZBRA
2021-06-14 04:00:00+00:00,509.1,511.2809,505.49,509.92,208174,7624,508.093327,ZBRA
2021-06-15 04:00:00+00:00,509.92,509.92,504.32,506.1,184821,6439,506.905673,ZBRA
2021-06-16 04:00:00+00:00,506.87,513.09,504.4,506.7,195778,8165,508.249791,ZBRA
2021-06-17 04:00:00+00:00,506.61,509.31,499.01,502.09,188349,8385,502.966216,ZBRA
2021-06-18 04:00:00+00:00,499.25,500.4,484.34,493.43,485447,12097,492.363415,ZBRA
2021-06-21 04:00:00+00:00,494.39,504.5,492.6801,504.13,300852,8274,500.602773,ZBRA
2021-06-22 04:00:00+00:00,501.89,507.0,498.925,506.44,239220,8445,504.196631,ZBRA
2021-06-23 04:00:00+00:00,504.48,506.48,500.0,502.88,167557,6644,503.235495,ZBRA
2021-06-24 04:00:00+00:00,505.31,511.29,501.5,510.39,258066,8269,507.123567,ZBRA
2021-06-25 04:00:00+00:00,513.17,514.595,506.47,510.65,248882,5779,511.204316,ZBRA
2021-06-28 04:00:00+00:00,511.92,529.01,510.56,527.13,380180,12243,524.130345,ZBRA
2021-06-29 04:00:00+00:00,529.69,536.78,528.29,536.06,327756,11135,533.74134,ZBRA
2021-06-30 04:00:00+00:00,535.82,538.51,527.59,529.49,272835,10193,531.803789,ZBRA
2021-07-01 04:00:00+00:00,530.0,533.23,521.02,532.02,227500,8789,527.605463,ZBRA
2021-07-02 04:00:00+00:00,537.01,541.26,534.14,539.94,205222,8039,538.770985,ZBRA
2021-07-06 04:00:00+00:00,540.69,545.455,534.29,544.35,305842,10314,541.354745,ZBRA
2021-07-07 04:00:00+00:00,546.45,547.8,531.015,546.65,232111,10094,543.01928,ZBRA
2021-07-08 04:00:00+00:00,539.22,546.84,534.0,539.84,229078,9420,540.762495,ZBRA
2021-07-09 04:00:00+00:00,542.47,548.47,541.23,547.73,158263,6575,546.901933,ZBRA
2021-07-12 04:00:00+00:00,548.79,549.9821,539.04,548.1,211688,9069,545.242632,ZBRA
2021-07-13 04:00:00+00:00,546.36,546.36,531.94,533.62,229000,9931,535.680595,ZBRA
2021-07-14 04:00:00+00:00,537.74,539.48,528.4,530.14,188598,7368,532.624441,ZBRA
2021-07-15 04:00:00+00:00,528.86,531.92,517.911,522.62,245741,9511,523.602407,ZBRA
2021-07-16 04:00:00+00:00,523.7,525.47,517.91,518.33,162512,7373,520.97191,ZBRA
2021-07-19 04:00:00+00:00,509.59,514.45,502.6301,506.91,272721,10365,507.648468,ZBRA
2021-07-20 04:00:00+00:00,510.98,524.18,507.27,519.67,272755,9032,519.684902,ZBRA
2021-07-21 04:00:00+00:00,520.64,534.14,520.64,533.77,196546,7368,531.277967,ZBRA
2021-07-22 04:00:00+00:00,534.0,537.3713,530.01,536.22,153149,8872,534.776943,ZBRA
2021-07-23 04:00:00+00:00,540.64,548.94,538.21,548.61,163301,9648,544.903387,ZBRA
2021-07-26 04:00:00+00:00,550.0,553.66,539.43,545.31,162360,8545,545.179937,ZBRA
2021-07-27 04:00:00+00:00,543.26,544.08,529.211,540.18,233637,9831,536.204558,ZBRA
2021-07-28 04:00:00+00:00,539.5,547.4186,535.93,545.74,140272,5898,543.767875,ZBRA
2021-07-29 04:00:00+00:00,548.0,554.1,547.0,548.1,162472,8901,549.688615,ZBRA
2021-07-30 04:00:00+00:00,545.3,554.215,544.6,552.48,249420,9128,550.502803,ZBRA
2021-08-02 04:00:00+00:00,555.0,558.678,548.84,550.97,240398,9399,553.782031,ZBRA
2021-08-03 04:00:00+00:00,559.49,559.855,527.54,546.74,445869,13160,540.768397,ZBRA
2021-08-04 04:00:00+00:00,547.56,566.77,547.0,560.0,321583,11229,560.420999,ZBRA
2021-08-05 04:00:00+00:00,560.0,570.825,558.02,569.22,248282,8916,566.539067,ZBRA
2021-08-06 04:00:00+00:00,565.06,566.99,552.51,562.27,205590,8412,559.879256,ZBRA
2021-08-09 04:00:00+00:00,562.31,566.04,557.96,563.98,128391,6373,562.885922,ZBRA
2021-08-10 04:00:00+00:00,565.0,567.45,560.6,567.11,143846,7039,565.635973,ZBRA
2021-08-11 04:00:00+00:00,567.91,572.2052,564.09,569.54,129482,5246,569.221421,ZBRA
2021-08-12 04:00:00+00:00,568.97,570.4999,564.273,568.4,149143,5699,568.107212,ZBRA
2021-08-13 04:00:00+00:00,568.0,571.39,562.205,571.07,117280,5207,567.644933,ZBRA
2021-08-16 04:00:00+00:00,570.54,576.0,567.04,572.89,132894,6113,572.552187,ZBRA
2021-08-17 04:00:00+00:00,569.34,569.93,558.42,562.68,150054,7099,562.764923,ZBRA
2021-08-18 04:00:00+00:00,559.68,568.28,556.87,557.18,196980,6153,560.2769,ZBRA
2021-08-19 04:00:00+00:00,552.91,565.94,551.09,562.72,153178,5322,561.92317,ZBRA
2021-08-20 04:00:00+00:00,563.18,572.33,562.27,571.49,187796,6335,570.554839,ZBRA
2021-08-23 04:00:00+00:00,574.33,581.615,574.33,578.89,154443,6894,578.946406,ZBRA
2021-08-24 04:00:00+00:00,580.31,583.67,577.59,578.71,109665,5082,579.735939,ZBRA
2021-08-25 04:00:00+00:00,577.84,584.25,577.84,584.11,133897,5307,582.999278,ZBRA
2021-08-26 04:00:00+00:00,584.62,584.62,578.53,578.91,120954,5517,580.5391,ZBRA
2021-08-27 04:00:00+00:00,581.09,588.345,578.8,587.96,316758,8395,584.216374,ZBRA
2021-08-30 04:00:00+00:00,591.9,594.14,583.91,584.78,175010,8065,587.888441,ZBRA
2021-08-31 04:00:00+00:00,585.07,588.77,579.21,587.17,229911,7929,586.401204,ZBRA
2021-09-01 04:00:00+00:00,592.48,592.48,579.47,582.78,195075,9354,583.795996,ZBRA
2021-09-02 04:00:00+00:00,588.36,591.49,585.61,588.25,169885,8188,588.384681,ZBRA
2021-09-03 04:00:00+00:00,589.0,594.77,585.56,590.6,178641,7386,591.315875,ZBRA
2021-09-07 04:00:00+00:00,593.58,593.58,580.4,581.14,179786,8844,584.033506,ZBRA
2021-09-08 04:00:00+00:00,582.03,584.02,572.9,579.75,136344,7708,578.873896,ZBRA
2021-09-09 04:00:00+00:00,578.49,585.11,576.02,577.47,148835,6610,579.285133,ZBRA
2021-09-10 04:00:00+00:00,582.07,586.76,578.57,580.63,139938,7224,582.028708,ZBRA
2021-09-13 04:00:00+00:00,587.69,587.69,575.0001,579.9,182874,7835,580.574814,ZBRA
2021-09-14 04:00:00+00:00,579.67,582.91,573.5552,576.79,184081,7935,577.833686,ZBRA
2021-09-15 04:00:00+00:00,576.79,585.79,576.02,580.98,160120,6712,581.459197,ZBRA
2021-09-16 04:00:00+00:00,578.6,588.15,577.84,584.76,167072,6662,584.637036,ZBRA
2021-09-17 04:00:00+00:00,583.48,584.02,567.165,569.15,392882,9874,572.140606,ZBRA
2021-09-20 04:00:00+00:00,559.76,561.69,545.25,551.9,364086,14407,551.695659,ZBRA
2021-09-21 04:00:00+00:00,555.44,556.988,542.03,543.0,310450,9991,546.60715,ZBRA
2021-09-22 04:00:00+00:00,543.14,551.99,540.94,547.58,366533,11331,548.146639,ZBRA
2021-09-23 04:00:00+00:00,555.43,560.88,550.78,553.46,412041,13344,555.710019,ZBRA
2021-09-24 04:00:00+00:00,548.82,560.92,548.82,559.48,285611,8886,555.692307,ZBRA
2021-09-27 04:00:00+00:00,556.0,558.905,546.09,548.58,196231,7514,550.472189,ZBRA
2021-09-28 04:00:00+00:00,542.6,543.0,528.43,531.18,233158,11266,532.728242,ZBRA
2021-09-29 04:00:00+00:00,533.5,535.5,523.08,525.67,331253,10006,528.795545,ZBRA
2021-09-30 04:00:00+00:00,530.51,532.66,514.99,515.42,367266,11864,519.002967,ZBRA
2021-10-01 04:00:00+00:00,517.62,517.62,507.425,510.98,533989,15174,511.476348,ZBRA
2021-10-04 04:00:00+00:00,509.04,510.43,498.81,502.32,286376,11881,502.907397,ZBRA
2021-10-05 04:00:00+00:00,503.91,514.49,503.15,506.89,224669,9516,509.266877,ZBRA
2021-10-06 04:00:00+00:00,501.05,507.99,498.15,506.39,175204,9118,504.014335,ZBRA
2021-10-07 04:00:00+00:00,512.01,513.725,503.79,504.41,238695,9969,507.713092,ZBRA
2021-10-08 04:00:00+00:00,504.5,505.18,492.63,498.73,227562,8879,497.331713,ZBRA
2021-10-11 04:00:00+00:00,497.26,501.73,491.9884,493.13,243935,7555,498.120725,ZBRA
2021-10-12 04:00:00+00:00,495.96,501.32,493.15,494.54,300710,7967,496.031339,ZBRA
2021-10-13 04:00:00+00:00,499.31,501.58,493.99,496.86,178225,7395,497.011694,ZBRA
2021-10-14 04:00:00+00:00,500.69,511.8,500.54,511.35,208652,7984,509.599337,ZBRA
2021-10-15 04:00:00+00:00,514.82,517.94,513.32,515.83,227013,8461,515.855372,ZBRA
2021-10-18 04:00:00+00:00,513.38,527.4,511.52,526.92,188654,7948,523.711818,ZBRA
2021-10-19 04:00:00+00:00,530.03,534.1,525.22,528.63,163419,8505,528.595961,ZBRA
2021-10-20 04:00:00+00:00,530.55,530.6267,523.22,527.06,162478,7984,527.245785,ZBRA
2021-10-21 04:00:00+00:00,526.27,535.39,524.79,533.61,172174,7777,531.638138,ZBRA
2021-10-22 04:00:00+00:00,534.6,543.49,527.55,527.92,216356,8192,533.773476,ZBRA
2021-10-25 04:00:00+00:00,528.52,533.64,522.18,532.46,164178,8430,530.93015,ZBRA
2021-10-26 04:00:00+00:00,536.05,536.05,524.92,525.41,129889,8190,527.939887,ZBRA
2021-10-27 04:00:00+00:00,525.41,530.315,517.12,517.84,154396,7917,520.854203,ZBRA
2021-10-28 04:00:00+00:00,521.84,532.27,518.6,532.06,203790,7100,524.105907,ZBRA
2021-10-29 04:00:00+00:00,528.27,534.54,525.855,533.95,263643,11226,532.210221,ZBRA
2021-11-01 04:00:00+00:00,533.45,544.51,532.8,542.59,368430,11949,540.32428,ZBRA
2021-11-02 04:00:00+00:00,549.9,593.6,545.56,585.55,564600,19073,581.354602,ZBRA
2021-11-03 04:00:00+00:00,580.69,580.69,555.15,578.49,401724,17547,571.548874,ZBRA
2021-11-04 04:00:00+00:00,579.38,605.39,572.815,597.41,382700,15408,594.766749,ZBRA
2021-11-05 04:00:00+00:00,598.0,610.95,598.0,607.5,328210,15106,605.498855,ZBRA
2021-11-08 05:00:00+00:00,612.23,614.095,592.88,596.81,203449,10912,597.467773,ZBRA
2021-11-09 05:00:00+00:00,597.72,602.775,589.65,595.72,207673,9472,594.308531,ZBRA
2021-11-10 05:00:00+00:00,592.0,593.4161,578.84,581.8,177085,9900,583.043917,ZBRA
2021-11-11 05:00:00+00:00,585.33,589.37,581.71,585.06,112839,7354,584.836904,ZBRA
2021-11-12 05:00:00+00:00,587.41,592.88,583.49,591.84,130821,6617,589.914504,ZBRA
2021-11-15 05:00:00+00:00,594.29,597.58,587.04,590.76,115603,6562,590.873102,ZBRA
2021-11-16 05:00:00+00:00,589.05,605.6,589.05,605.0,148767,7124,602.274644,ZBRA
2021-11-17 05:00:00+00:00,606.56,609.32,599.1,605.83,174370,8911,605.585985,ZBRA
2021-11-18 05:00:00+00:00,606.36,609.79,599.3275,606.96,200528,8092,604.532282,ZBRA
2021-11-19 05:00:00+00:00,608.67,608.67,593.68,596.75,205364,9444,600.400527,ZBRA
2021-11-22 05:00:00+00:00,607.9,612.3607,595.82,602.97,317360,14298,603.74447,ZBRA
2021-11-23 05:00:00+00:00,598.4,605.52,590.67,598.74,381272,13682,598.671865,ZBRA
2021-11-24 05:00:00+00:00,596.99,599.07,585.15,598.02,197086,10280,595.817742,ZBRA
2021-11-26 05:00:00+00:00,595.64,607.08,586.53,590.72,143999,7390,592.321332,ZBRA
2021-11-29 05:00:00+00:00,597.46,609.41,588.22,607.2,262479,11755,603.689591,ZBRA
2021-11-30 05:00:00+00:00,605.84,614.01,585.75,588.78,456938,14193,593.699305,ZBRA
2021-12-01 05:00:00+00:00,597.8,604.055,580.46,581.03,253023,11920,592.032733,ZBRA
2021-12-02 05:00:00+00:00,580.87,599.215,577.32,596.96,268683,11686,593.698029,ZBRA
2021-12-03 05:00:00+00:00,603.0,605.0,579.459,588.29,229100,10933,586.656408,ZBRA
2021-12-06 05:00:00+00:00,593.31,593.31,577.53,584.22,224174,9560,584.879578,ZBRA
2021-12-07 05:00:00+00:00,594.52,610.1,594.52,605.44,254117,10721,605.229045,ZBRA
2021-12-08 05:00:00+00:00,605.44,608.3625,599.07,605.39,233992,10269,605.167603,ZBRA
2021-12-09 05:00:00+00:00,604.77,612.34,597.05,597.74,202080,9622,602.594658,ZBRA
2021-12-10 05:00:00+00:00,603.05,615.0,600.55,614.55,220944,10106,610.701911,ZBRA
2021-12-13 05:00:00+00:00,613.17,614.03,602.35,604.98,303072,11071,606.366947,ZBRA
2021-12-14 05:00:00+00:00,597.34,599.105,582.56,585.86,286011,12245,588.272285,ZBRA
2021-12-15 05:00:00+00:00,589.9,599.43,578.9,598.19,173301,9918,590.804013,ZBRA
2021-12-16 05:00:00+00:00,603.11,603.11,589.18,592.04,272402,11728,593.170621,ZBRA
2021-12-17 05:00:00+00:00,589.66,599.27,580.74,588.52,401537,11178,589.502646,ZBRA
2021-12-20 05:00:00+00:00,575.51,582.96,562.94,570.78,358655,13786,570.518257,ZBRA
2021-12-21 05:00:00+00:00,581.23,583.305,573.2534,580.21,598275,15951,576.95598,ZBRA
2021-12-22 05:00:00+00:00,580.87,582.47,575.16,580.43,354482,12249,579.780605,ZBRA
2021-12-23 05:00:00+00:00,583.34,586.855,578.68,582.41,461572,12166,582.079205,ZBRA
2021-12-27 05:00:00+00:00,585.93,607.27,583.23,606.33,636124,17778,591.821325,ZBRA
2021-12-28 05:00:00+00:00,606.98,609.32,594.095,597.32,139370,8245,597.865819,ZBRA
2021-12-29 05:00:00+00:00,596.34,603.515,596.34,601.12,128553,6313,600.06385,ZBRA
2021-12-30 05:00:00+00:00,602.71,605.485,596.16,597.54,87503,6444,600.613842,ZBRA
2021-12-31 05:00:00+00:00,594.82,598.55,594.165,595.2,116912,5312,595.770209,ZBRA
2022-01-03 05:00:00+00:00,592.08,599.73,578.49,583.9,272433,11387,584.708015,ZBRA
2022-01-04 05:00:00+00:00,584.75,589.275,574.31,587.6,345771,13428,584.508231,ZBRA
2022-01-05 05:00:00+00:00,582.4,586.92,557.48,558.43,335482,13253,569.552021,ZBRA
2022-01-06 05:00:00+00:00,555.0,563.06,548.45,555.16,337973,13946,555.83982,ZBRA
2022-01-07 05:00:00+00:00,552.14,553.54,530.14,530.86,432775,13874,537.590196,ZBRA
2022-01-10 05:00:00+00:00,527.37,536.1,516.08,535.41,400019,14868,526.398996,ZBRA
2022-01-11 05:00:00+00:00,535.15,539.02,521.6,538.57,443483,13293,531.768976,ZBRA
2022-01-12 05:00:00+00:00,539.97,547.3651,535.05,538.44,306397,9020,540.081379,ZBRA
2022-01-13 05:00:00+00:00,539.82,544.61,524.375,525.8,312446,10794,531.72264,ZBRA
2022-01-14 05:00:00+00:00,520.24,533.22,517.6,528.0,321775,11816,526.02332,ZBRA
2022-01-18 05:00:00+00:00,516.1,522.03,514.0,516.72,337098,13041,518.537589,ZBRA
2022-01-19 05:00:00+00:00,517.69,529.8,512.56,513.11,307723,10852,517.890036,ZBRA
2022-01-20 05:00:00+00:00,516.02,520.565,500.25,501.42,318189,11143,511.680025,ZBRA
2022-01-21 05:00:00+00:00,502.81,511.97,493.25,494.18,485392,17249,501.721328,ZBRA
2022-01-24 05:00:00+00:00,485.55,491.565,463.76,490.56,834669,24333,479.505533,ZBRA
2022-01-25 05:00:00+00:00,479.92,483.85,462.32,474.0,532938,17968,472.467416,ZBRA
2022-01-26 05:00:00+00:00,484.51,487.1,466.265,475.7,582371,17395,477.593339,ZBRA
2022-01-27 05:00:00+00:00,483.0,487.92,469.66,473.23,623434,18190,474.501964,ZBRA
2022-01-28 05:00:00+00:00,474.64,493.66,466.065,492.57,567712,19898,482.629605,ZBRA
2022-01-31 05:00:00+00:00,493.94,510.29,493.94,509.12,362465,13403,505.610094,ZBRA
2022-02-01 05:00:00+00:00,509.3,511.41,500.08,509.48,328089,13520,507.248479,ZBRA
2022-02-02 05:00:00+00:00,512.82,520.32,507.5801,517.01,482709,13456,516.155566,ZBRA
2022-02-03 05:00:00+00:00,509.29,514.72,506.63,508.3,486497,13872,510.413656,ZBRA
2022-02-04 05:00:00+00:00,503.62,510.4,495.91,503.09,393439,13064,502.570075,ZBRA
2022-02-07 05:00:00+00:00,505.54,509.11,496.84,498.34,299062,9857,501.302001,ZBRA
2022-02-08 05:00:00+00:00,495.67,499.98,488.47,491.7,613962,17324,492.8271,ZBRA
2022-02-09 05:00:00+00:00,497.69,507.48,494.02,506.02,664290,16955,502.103822,ZBRA
2022-02-10 05:00:00+00:00,489.61,489.61,461.33,466.63,753628,22591,473.086349,ZBRA
2022-02-11 05:00:00+00:00,465.6,467.66,436.245,441.74,1233494,31916,443.547914,ZBRA
2022-02-14 05:00:00+00:00,442.3,451.46,423.54,426.42,630300,18701,432.895276,ZBRA
2022-02-15 05:00:00+00:00,433.67,440.49,432.64,434.94,594153,16842,436.105176,ZBRA
2022-02-16 05:00:00+00:00,432.0,434.21,425.75,430.97,522786,13221,429.976997,ZBRA
2022-02-17 05:00:00+00:00,425.99,431.805,420.62,423.5,593394,14166,425.912814,ZBRA
2022-02-18 05:00:00+00:00,423.81,427.36,418.415,420.31,520888,15709,421.514526,ZBRA
2022-02-22 05:00:00+00:00,416.0,422.71,406.65,409.76,527989,14914,413.102611,ZBRA
2022-02-23 05:00:00+00:00,413.0,418.16,398.46,399.29,548671,14507,403.915696,ZBRA
2022-02-24 05:00:00+00:00,386.95,415.81,385.34,415.33,508225,16857,405.973812,ZBRA
2022-02-25 05:00:00+00:00,415.1,423.87,410.65,418.07,420754,14548,417.492964,ZBRA
2022-02-28 05:00:00+00:00,414.25,417.67,406.14,413.34,512643,14476,411.982644,ZBRA
2022-03-01 05:00:00+00:00,413.0,414.0,402.245,405.58,429343,12881,406.981042,ZBRA
2022-03-02 05:00:00+00:00,409.19,418.34,407.12,415.27,391433,12290,415.213871,ZBRA
2022-03-03 05:00:00+00:00,417.94,418.5214,404.69,407.29,233035,8974,409.077338,ZBRA
2022-03-04 05:00:00+00:00,402.46,404.5,391.88,394.24,516776,11916,395.309145,ZBRA
2022-03-07 05:00:00+00:00,394.0,396.544,380.91,381.65,485932,13963,384.606548,ZBRA
2022-03-08 05:00:00+00:00,382.23,396.8399,381.08,383.92,377305,13334,386.695491,ZBRA
2022-03-09 05:00:00+00:00,395.95,402.91,391.45,399.11,335045,10771,396.659953,ZBRA
2022-03-10 05:00:00+00:00,388.29,392.36,383.12,388.79,243800,9979,387.744556,ZBRA
2022-03-11 05:00:00+00:00,390.92,394.0,385.38,386.07,393499,12092,389.615939,ZBRA
2022-03-14 04:00:00+00:00,390.66,392.47,375.6324,380.09,313216,10862,381.424802,ZBRA
2022-03-15 04:00:00+00:00,382.45,388.48,380.8745,387.08,328811,12138,384.644786,ZBRA
2022-03-16 04:00:00+00:00,391.75,401.95,389.46,401.65,308446,12575,398.186995,ZBRA
2022-03-17 04:00:00+00:00,401.04,419.95,399.72,419.35,523460,14858,414.704752,ZBRA
2022-03-18 04:00:00+00:00,419.35,439.087,416.22,437.18,918055,20288,432.918733,ZBRA
2022-03-21 04:00:00+00:00,437.62,439.45,425.33,429.54,475790,13066,428.958264,ZBRA
2022-03-22 04:00:00+00:00,429.83,436.94,424.92,433.68,450565,14751,432.626355,ZBRA
2022-03-23 04:00:00+00:00,428.73,430.98,419.29,419.91,319351,10501,423.929638,ZBRA
2022-03-24 04:00:00+00:00,424.31,427.85,415.725,427.37,305036,10021,424.763179,ZBRA
2022-03-25 04:00:00+00:00,427.58,428.125,421.345,425.66,293601,9646,424.693329,ZBRA
2022-03-28 04:00:00+00:00,425.66,426.94,417.715,422.28,319506,11008,422.059391,ZBRA
2022-03-29 04:00:00+00:00,429.76,440.64,428.66,438.1,292084,11309,436.864932,ZBRA
2022-03-30 04:00:00+00:00,434.0,437.925,428.5,429.61,316484,10677,433.012488,ZBRA
2022-03-31 04:00:00+00:00,428.91,432.21,412.94,413.7,572570,16628,418.199919,ZBRA
2022-04-01 04:00:00+00:00,414.63,417.17,403.7,413.73,504454,15444,409.851523,ZBRA
2022-04-04 04:00:00+00:00,426.84,437.295,424.78,431.24,491977,17752,432.112567,ZBRA
2022-04-05 04:00:00+00:00,429.4,431.96,422.42,423.72,455569,13730,425.262815,ZBRA
2022-04-06 04:00:00+00:00,417.53,425.13,413.22,422.9,440666,17719,420.141195,ZBRA
2022-04-07 04:00:00+00:00,418.08,427.02,416.9,418.4,461266,14330,420.158334,ZBRA
2022-04-08 04:00:00+00:00,416.26,419.14,406.7,415.63,386950,11028,415.553361,ZBRA
2022-04-11 04:00:00+00:00,410.78,413.695,405.8,408.7,248637,10588,409.063243,ZBRA
2021-04-12 04:00:00+00:00,55.9,56.72,55.9,56.61,791586,13438,56.394006,ZION
2021-04-13 04:00:00+00:00,55.96,56.05,54.89,55.53,884659,15820,55.583969,ZION
2021-04-14 04:00:00+00:00,55.38,56.97,55.365,56.24,1013658,15653,56.371024,ZION
2021-04-15 04:00:00+00:00,56.45,56.45,54.76,55.82,1378064,21720,55.462851,ZION
2021-04-16 04:00:00+00:00,56.38,57.1,55.85,56.15,938308,15605,56.229716,ZION
2021-04-19 04:00:00+00:00,56.23,57.03,55.56,55.96,1226895,21315,56.020236,ZION
2021-04-20 04:00:00+00:00,55.13,55.17,51.71,52.36,2973697,41192,52.594966,ZION
2021-04-21 04:00:00+00:00,52.08,53.715,51.63,53.65,1506960,22615,53.072308,ZION
2021-04-22 04:00:00+00:00,53.69,53.87,52.5,52.555,1458818,20806,52.874706,ZION
2021-04-23 04:00:00+00:00,52.41,54.73,52.24,54.27,2021816,23340,54.283705,ZION
2021-04-26 04:00:00+00:00,54.6,55.17,54.28,54.61,1226260,15357,54.65485,ZION
2021-04-27 04:00:00+00:00,54.7,55.2,54.48,55.15,1385735,15665,54.937198,ZION
2021-04-28 04:00:00+00:00,55.16,55.75,54.82,55.25,1111052,13823,55.306471,ZION
2021-04-29 04:00:00+00:00,56.15,56.719,55.78,56.36,1220245,17187,56.235855,ZION
2021-04-30 04:00:00+00:00,55.95,56.77,55.675,55.8,1328566,17120,55.885909,ZION
2021-05-03 04:00:00+00:00,56.45,56.62,55.18,55.835,1156851,17962,55.824942,ZION
2021-05-04 04:00:00+00:00,55.77,57.37,55.0,57.37,1570601,21251,56.66729,ZION
2021-05-05 04:00:00+00:00,57.38,58.75,56.71,58.22,1275534,17867,58.128669,ZION
2021-05-06 04:00:00+00:00,58.66,59.21,57.63,59.15,1124830,19470,58.451418,ZION
2021-05-07 04:00:00+00:00,57.58,59.38,57.32,59.27,1321810,18761,58.852699,ZION
2021-05-10 04:00:00+00:00,59.87,60.44,58.9,58.92,1238004,20741,59.647171,ZION
2021-05-11 04:00:00+00:00,58.57,60.1879,58.3,58.54,1553472,24793,58.798384,ZION
2021-05-12 04:00:00+00:00,58.68,59.31,56.95,57.16,1172549,19752,58.148087,ZION
2021-05-13 04:00:00+00:00,56.44,59.38,56.1,59.08,907155,17845,58.472431,ZION
2021-05-14 04:00:00+00:00,59.32,60.36,58.72,60.2,1007676,14755,60.025206,ZION
2021-05-17 04:00:00+00:00,58.08,60.41,58.04,60.27,1214438,18067,59.910798,ZION
2021-05-18 04:00:00+00:00,60.08,60.65,58.2,58.25,1647507,24907,59.183806,ZION
2021-05-19 04:00:00+00:00,57.97,57.97,56.18,57.42,1726635,26601,56.977695,ZION
2021-05-20 04:00:00+00:00,57.03,57.46,56.09,57.04,1297629,20571,56.759793,ZION
2021-05-21 04:00:00+00:00,57.1,58.665,57.1,58.1,1776108,18496,58.09612,ZION
2021-05-24 04:00:00+00:00,58.01,58.07,57.28,57.53,911059,14125,57.609049,ZION
2021-05-25 04:00:00+00:00,57.85,58.38,55.88,56.02,1374952,18357,56.606708,ZION
2021-05-26 04:00:00+00:00,55.95,56.84,55.66,56.72,1050117,15398,56.491342,ZION
2021-05-27 04:00:00+00:00,57.55,57.985,57.23,57.87,1009008,14651,57.67458,ZION
2021-05-28 04:00:00+00:00,57.75,57.96,57.1,57.88,942833,12281,57.711261,ZION
2021-06-01 04:00:00+00:00,58.29,58.73,57.79,58.13,749757,11505,58.201605,ZION
2021-06-02 04:00:00+00:00,58.65,58.65,57.5,58.18,751798,14082,58.103452,ZION
2021-06-03 04:00:00+00:00,58.32,59.26,58.01,58.29,1216234,16671,58.56732,ZION
2021-06-04 04:00:00+00:00,58.3,58.3,57.02,58.13,641517,12331,57.780505,ZION
2021-06-07 04:00:00+00:00,58.43,58.46,57.73,57.81,918442,14509,57.896414,ZION
2021-06-08 04:00:00+00:00,57.32,58.0,56.23,57.8,985424,15040,57.470496,ZION
2021-06-09 04:00:00+00:00,57.09,57.42,56.19,56.62,924770,15413,56.76036,ZION
2021-06-10 04:00:00+00:00,57.72,57.74,55.03,55.08,943066,15293,55.630952,ZION
2021-06-11 04:00:00+00:00,55.54,55.79,54.96,55.27,961989,14087,55.272351,ZION
2021-06-14 04:00:00+00:00,55.3,55.56,53.71,54.02,907019,16151,54.217268,ZION
2021-06-15 04:00:00+00:00,54.13,54.84,53.66,54.52,1031715,16519,54.392426,ZION
2021-06-16 04:00:00+00:00,54.16,55.81,53.41,55.13,1615539,26210,54.912164,ZION
2021-06-17 04:00:00+00:00,55.7,55.79,51.52,51.62,1725623,25847,52.236826,ZION
2021-06-18 04:00:00+00:00,50.67,51.19,49.79,50.3,3198326,26759,50.393177,ZION
2021-06-21 04:00:00+00:00,50.5,52.77,50.5,52.68,2076846,27486,52.330569,ZION
2021-06-22 04:00:00+00:00,52.74,53.13,51.6676,52.82,1253226,20329,52.76819,ZION
